Nome,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
Hulk,2023-07-29,Sat,Série A,Matchweek 17,Home,L 1–2,Atlético Mineiro,Flamengo,Y,Centroavante,90,0,0,0,0,7,1,0,0,45,3,0,1,0.2,0.2,0.0,4,0,13,26,50.0,1,29,3,4,1,Match Report
Hulk,2023-08-02,Wed,Libertadores,Round of 16,Home,L 0–1,br Atlético Mineiro,br Palmeiras,Y,Centroavante,90,0,0,0,0,5,0,0,0,59,2,0,0,0.2,0.2,0.1,8,0,14,35,40.0,2,33,5,9,3,Match Report
Hulk,2023-08-06,Sun,Série A,Matchweek 18,Away,W 2–0,Atlético Mineiro,São Paulo,Y,Centroavante,89,1,0,0,0,4,1,0,0,44,2,0,0,1.0,1.0,0.0,5,2,13,24,54.2,3,25,0,8,3,Match Report
Hulk,2023-08-09,Wed,Libertadores,Round of 16,Away,D 0–0,br Atlético Mineiro,br Palmeiras,Y,Centroavante,90,0,0,0,0,4,0,0,0,41,0,0,2,0.1,0.1,0.0,3,0,17,26,65.4,2,28,2,3,0,Match Report
Hulk,2023-08-13,Sun,Série A,Matchweek 19,Home,W 1–0,Atlético Mineiro,Bahia,Y,Centroavante,90,0,1,0,0,1,0,0,0,35,0,0,0,0.0,0.0,0.4,4,0,15,22,68.2,4,25,2,4,1,Match Report
Hulk,2023-08-20,Sun,Série A,Matchweek 20,Away,L 0–1,Atlético Mineiro,Vasco da Gama,Y,Centroavante,90,0,0,0,0,6,4,0,0,59,1,0,0,0.4,0.4,0.3,5,0,26,39,66.7,2,26,1,4,0,Match Report
Hulk,2023-08-27,Sun,Série A,Matchweek 21,Home,W 2–0,Atlético Mineiro,Santos,Y,Centroavante,89,0,2,0,0,6,1,1,0,53,0,0,0,0.6,0.6,0.7,7,2,28,39,71.8,3,25,4,4,1,Match Report
Hulk,2023-09-02,Sat,Série A,Matchweek 22,Away,D 1–1,Atlético Mineiro,Ath Paranaense,Y,Centroavante,74,0,0,0,0,1,1,1,0,35,0,0,0,0.0,0.0,0.0,2,0,19,29,65.5,2,15,1,3,2,Match Report
Hulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hulk,2023-09-23,Sat,Série A,Matchweek 24,Home,W 1–0,Atlético Mineiro,Cuiabá,Y,Centroavante,86,0,1,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.1,3,1,19,24,79.2,5,19,0,2,2,Match Report
Hulk,2023-09-30,Sat,Série A,Matchweek 25,Away,W 2–0,Atlético Mineiro,Internacional,Y,Centroavante,79,1,0,0,0,1,1,0,0,19,1,0,0,0.5,0.5,0.0,0,0,9,12,75.0,0,7,1,1,0,Match Report
Hulk,2023-10-08,Sun,Série A,Matchweek 26,Home,L 1–2,Atlético Mineiro,Coritiba,Y,Centroavante,90,1,0,0,0,3,1,0,0,55,1,0,0,0.2,0.2,0.0,3,0,28,42,66.7,6,32,3,6,2,Match Report
Hulk,2023-10-19,Thu,Série A,Matchweek 27,Away,W 2–0,Atlético Mineiro,Palmeiras,Y,Centroavante,90,1,0,0,0,4,2,0,0,58,1,0,1,0.1,0.1,0.0,6,1,32,44,72.7,6,41,4,6,3,Match Report
Hulk,2023-10-22,Sun,Série A,Matchweek 28,Home,L 0–1,Atlético Mineiro,Cruzeiro,Y,Centroavante,90,0,0,0,0,2,0,0,0,32,1,0,0,0.2,0.2,0.0,2,0,11,19,57.9,2,17,0,4,1,Match Report
Hulk,2023-10-25,Wed,Série A,Matchweek 29,Away,W 2–1,Atlético Mineiro,Bragantino,Y,Centroavante,90,1,0,1,1,1,0,0,0,47,3,0,1,0.9,0.6,0.2,2,1,13,25,52.0,1,17,3,6,3,Match Report
Hulk,2023-10-28,Sat,Série A,Matchweek 30,Home,W 2–0,Atlético Mineiro,Fluminense,Y,Centroavante,90,0,0,0,0,4,0,0,0,43,0,0,1,0.2,0.2,0.1,6,0,23,35,65.7,5,22,3,4,4,Match Report
Hulk,2023-11-01,Wed,Série A,Matchweek 31,Home,W 3–1,Atlético Mineiro,Fortaleza,Y,Centroavante,89,1,1,1,1,5,1,0,0,60,0,0,1,1.1,0.3,0.6,6,2,33,44,75.0,2,45,3,4,3,Match Report
