Nome,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
Eduardo Sasha,2023-08-03,Thu,Sudamericana,Round of 16,Away,D 1–1,br Bragantino,br América (MG),Y,Centroavante,68,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
Eduardo Sasha,2023-08-06,Sun,Série A,Matchweek 18,Away,W 1–0,Bragantino,Coritiba,Y,Centroavante,66,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,2,0,12,15,80.0,2,13,1,0,0,Match Report
Eduardo Sasha,2023-08-10,Thu,Sudamericana,Round of 16,Home,D 3 (3)–3 (4),br Bragantino,br América (MG),Y,Centroavante,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
Eduardo Sasha,2023-09-14,Thu,Série A,Matchweek 23,Home,W 2–0,Bragantino,Grêmio,Y,Centroavante,66,0,0,0,0,0,0,1,0,25,0,0,0,0.0,0.0,0.1,3,0,16,21,76.2,1,19,0,0,0,Match Report
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Sasha,2023-10-01,Sun,Série A,Matchweek 25,Home,W 2–1,Bragantino,Palmeiras,Y,Centroavante,81,1,0,1,1,3,1,0,0,36,0,0,0,1.1,0.4,0.2,3,0,21,27,77.8,1,21,0,1,0,Match Report
Eduardo Sasha,2023-10-08,Sun,Série A,Matchweek 26,Away,D 1–1,Bragantino,Ath Paranaense,Y,Centroavante,57,0,0,0,0,2,1,0,0,23,0,0,0,0.1,0.1,0.0,3,0,12,17,70.6,2,11,1,1,0,Match Report
Eduardo Sasha,2023-10-19,Thu,Série A,Matchweek 27,Away,W 3–1,Bragantino,Santos,Y,Centroavante,58,2,0,1,1,5,3,0,0,35,0,0,0,2.0,1.2,0.0,1,1,22,29,75.9,4,21,1,0,0,Match Report
Eduardo Sasha,2023-10-22,Sun,Série A,Matchweek 28,Home,W 1–0,Bragantino,Fluminense,Y,Centroavante,62,1,0,1,1,2,0,0,0,17,0,0,1,0.9,0.1,0.1,2,0,4,10,40.0,1,16,0,2,1,Match Report
Eduardo Sasha,2023-10-25,Wed,Série A,Matchweek 29,Home,L 1–2,Bragantino,Atlético Mineiro,Y,Centroavante,75,0,0,0,0,4,1,0,0,30,0,1,0,1.0,1.0,0.0,0,0,11,17,64.7,1,14,1,0,0,Match Report
Eduardo Sasha,2023-11-02,Thu,Série A,Matchweek 31,Away,W 2–0,Bragantino,Goiás,Y,Centroavante,59,0,0,0,0,3,1,0,0,25,0,1,1,0.6,0.6,0.2,6,1,16,18,88.9,1,15,1,0,0,Match Report
