Nome,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
Pedro,2023-08-20,Sun,Série A,Matchweek 20,Away,W 3–2,Flamengo,Coritiba,N,Centroavante,9,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,2,8,0,1,0,Match Report
Pedro,2023-08-26,Sat,Série A,Matchweek 21,Home,D 0–0,Flamengo,Internacional,N,Centroavante,26,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,1,0,3,7,42.9,1,4,0,0,0,Match Report
Pedro,2023-09-02,Sat,Série A,Matchweek 22,Away,W 2–1,Flamengo,Botafogo (RJ),Y,Centroavante,90,0,0,0,0,3,0,0,0,35,1,0,0,0.3,0.3,0.0,0,0,14,22,63.6,6,13,0,5,2,Match Report
Pedro,2023-09-13,Wed,Série A,Matchweek 23,Home,L 0–3,Flamengo,Ath Paranaense,Y,Centroavante,90,0,0,0,0,2,2,0,0,33,0,0,1,0.1,0.1,0.2,5,0,23,27,85.2,5,16,0,2,1,Match Report
Pedro,2023-09-20,Wed,Série A,Matchweek 24,Away,D 0–0,Flamengo,Goiás,Y,Centroavante,90,0,0,0,0,3,0,0,0,22,0,0,0,0.1,0.1,0.1,4,0,11,15,73.3,1,16,0,1,0,Match Report
Pedro,2023-09-30,Sat,Série A,Matchweek 25,Home,W 1–0,Flamengo,Bahia,Y,Centroavante,65,1,0,1,1,1,0,0,0,15,2,0,0,0.9,0.1,0.0,1,0,3,6,50.0,0,8,1,0,0,Match Report
Pedro,2023-10-07,Sat,Série A,Matchweek 26,Away,D 1–1,Flamengo,Corinthians,Y,Centroavante,62,0,0,0,0,1,0,0,0,22,1,0,1,0.0,0.0,0.0,3,1,13,16,81.3,0,14,0,2,1,Match Report
Pedro,2023-10-19,Thu,Série A,Matchweek 27,Away,W 2–0,Flamengo,Cruzeiro,Y,Centroavante,78,1,0,1,1,3,0,0,0,27,1,1,1,1.0,0.2,0.0,0,0,9,13,69.2,0,16,0,0,0,Match Report
Pedro,2023-10-22,Sun,Série A,Matchweek 28,Home,W 1–0,Flamengo,Vasco da Gama,Y,Centroavante,63,0,0,0,0,0,0,0,0,20,1,1,1,0.0,0.0,0.0,1,0,9,11,81.8,0,10,1,0,0,Match Report
Pedro,2023-10-25,Wed,Série A,Matchweek 29,Away,L 2–3,Flamengo,Grêmio,Y,Centroavante,68,0,0,0,0,0,0,0,0,17,3,0,2,0.0,0.0,0.0,0,0,4,7,57.1,0,6,0,2,1,Match Report
Pedro,2023-11-01,Wed,Série A,Matchweek 31,Home,L 1–2,Flamengo,Santos,Y,Centroavante,45,1,0,0,0,3,3,0,0,14,0,1,1,1.1,1.1,0.0,1,0,6,7,85.7,0,7,0,0,0,Match Report
