Nome,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
Juan Martín Lucero,2023-08-05,Sat,Série A,Matchweek 18,Away,L 0–1,Fortaleza,Goiás,N,Centroavante,27,0,0,0,0,0,0,1,0,11,0,0,1,0.0,0.0,0.0,0,0,6,6,100.0,0,3,0,0,0,Match Report
Juan Martín Lucero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Martín Lucero,2023-08-19,Sat,Série A,Matchweek 20,Away,W 1–0,Fortaleza,Internacional,N,Centroavante,23,0,0,0,0,0,0,1,0,6,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,1,3,0,0,0,Match Report
Juan Martín Lucero,2023-08-24,Thu,Sudamericana,Quarter-finals,Away,W 3–1,br Fortaleza,br América (MG),Y,Centroavante,65,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
Juan Martín Lucero,2023-08-27,Sun,Série A,Matchweek 21,Home,W 3–1,Fortaleza,Coritiba,Y,Centroavante,76,2,0,1,1,4,2,0,0,27,0,0,1,2.3,1.5,0.0,3,1,12,15,80.0,0,21,0,3,1,Match Report
Juan Martín Lucero,2023-08-31,Thu,Sudamericana,Quarter-finals,Home,W 2–1,br Fortaleza,br América (MG),Y,Centroavante,74,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
Juan Martín Lucero,2023-09-03,Sun,Série A,Matchweek 22,Away,L 0–1,Fortaleza,Fluminense,Y,Centroavante,83,0,0,0,0,3,1,0,0,24,1,0,0,0.2,0.2,0.0,3,0,13,16,81.3,2,17,3,1,0,Match Report
Juan Martín Lucero,2023-09-14,Thu,Série A,Matchweek 23,Home,W 2–1,Fortaleza,Corinthians,Y,Centroavante,72,1,0,0,0,3,1,0,0,25,1,0,1,0.7,0.7,0.0,2,0,12,17,70.6,2,13,3,1,0,Match Report
Juan Martín Lucero,2023-09-20,Wed,Série A,Matchweek 24,Away,W 2–1,Fortaleza,São Paulo,Y,Centroavante,73,1,0,1,1,1,0,0,0,17,1,0,0,0.8,0.0,0.0,1,0,8,12,66.7,0,8,0,1,0,Match Report
Juan Martín Lucero,2023-09-26,Tue,Sudamericana,Semi-finals,Away,D 1–1,br Fortaleza,br Corinthians,Y,Centroavante,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
Juan Martín Lucero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Martín Lucero,2023-10-03,Tue,Sudamericana,Semi-finals,Home,W 2–0,br Fortaleza,br Corinthians,Y,Centroavante,89,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
Juan Martín Lucero,2023-10-08,Sun,Série A,Matchweek 26,Home,W 3–2,Fortaleza,América (MG),Y,Centroavante,68,1,0,0,0,3,2,0,0,17,0,0,1,0.9,0.9,0.0,1,0,7,8,87.5,0,9,0,1,0,Match Report
Juan Martín Lucero,2023-10-18,Wed,Série A,Matchweek 27,Away,L 0–1,Fortaleza,Vasco da Gama,Y,Centroavante,90,0,0,0,0,3,1,0,0,22,1,0,1,0.2,0.2,0.0,1,0,6,11,54.5,0,12,0,3,0,Match Report
Juan Martín Lucero,2023-10-21,Sat,Série A,Matchweek 28,Away,L 0–2,Fortaleza,Bahia,N,Centroavante,20,0,0,0,0,1,1,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,1,0,0,Match Report
Juan Martín Lucero,2023-10-28,Sat,Sudamericana,Finals,Neutral,D 1–1,br Fortaleza,ec LDU de Quito,Y,Centroavante,99,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
Juan Martín Lucero,2023-11-01,Wed,Série A,Matchweek 31,Away,L 1–3,Fortaleza,Atlético Mineiro,Y,Centroavante,90,1,0,0,0,3,1,0,0,28,0,1,0,0.2,0.2,0.0,2,0,13,19,68.4,2,18,0,1,0,Match Report
